Bleh	CD4.positive..alpha.beta.T.cell	CD14.positive..CD16.negative.classical.monocyte	mature.neutrophil	cytotoxic.CD56.dim.natural.killer.cell	memory.B.cell	CD38.negative.naive.B.cell	macrophage	memory.CD4.positive.alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
BLM	0.987179	0.916256	0.94086	1.061224	1.046154	1.027888	0.960784	0.974619	0.987179
PPP1R10	1.261905	3.326611	6.31958	3.651531	2.741942	3.447239	1.277393	2.4077	3.205455
MMACHC	0.88806	0.835227	0.758883	0.885872	0.888889	0.866667	0.861543	0.859206	0.875
BLK	0.916335	0.799031	0.309403	0.835443	10.554431	9.789807	0.105301	0.871595	0.936047
HCK	0.721664	10.173357	17.973145	0.793043	1.84106	1.045685	4.298755	0.723577	0.732362
ZNF672	1.035487	1.1625	1.2482	1.20915	1.291513	1.303797	1.080808	1.102564	1.146713
OR2L1P	0.870748	0.655965	0.810444	0.826775	0.786772	0.870852	0.648806	0.847325	0.783177
C7orf25	0.935622	0.917402	1.09322	0.948837	0.938967	0.968279	0.965732	0.918033	0.963811
C7orf26	1.224138	1.194805	1.235602	1.363265	1.305364	1.239089	1.073721	1.28125	1.317568
TCN1	0.764706	0.768415	1.126638	0.423461	0.139915	0.594937	0.723577	0.512148	0.475518
TCN2	0.847712	1.156794	0.750288	0.801728	0.735294	0.786079	1.248322	0.864865	0.791209
ZNF426	1.055838	0.989583	1.040724	1.047994	1.02069	1.039648	1.004149	1.003717	1.030824
ERVK3-1	2.901352	1.358209	2.042444	2.138659	2.403014	2.07841	1.262032	1.991252	2.269958
SIRPB2	0.530718	2.557332	4.339862	0.424802	0.136758	0.596918	1.094017	0.513631	0.478873
ZNF420	1.191111	0.957447	0.917529	1.089655	1.086093	1.091989	0.963351	1.134231	1.202381
SIRPB1	0.939189	2.659868	5.372766	0.74184	0.908463	0.852792	1.675195	0.888889	0.817651
ATXN7	5.440188	1.375508	2.669893	1.295526	1.249147	1.337868	1.053333	1.896061	1.539936
ATXN2	1.217391	1.18555	1.344828	1.258665	1.165049	1.29168	1.060345	1.11811	1.18575
ATXN3	1.386451	1.436782	1.324064	1.171053	1.163636	1.164444	1.648148	1.225804	1.183168
ZNF428	1.067729	1.058442	0.933333	1.608214	1.240903	1.07563	1.090909	1.383292	1.445087
ATXN1	1.157107	1.518439	3.127745	1.285714	1.095588	0.927273	1.26471	1.513158	2.127018
EFHD2	1.035043	6.962231	9.992844	13.541043	1.556094	1.207547	2.547583	1.394737	5.822595
SOAT1	1.241983	1.529851	1.372727	1.22973	1.066298	1.030498	4.99232	1.20202	1.200622
SNORA47	9.767381	54.880009	22.464865	23.194899	20.435163	20.35808	29.407534	14.563387	18.34296
SRGAP1	0.669856	0.842359	0.319356	0.484962	0.132163	0.743129	0.902913	0.514485	0.676198
SRGAP3	0.950166	0.959293	0.886363	0.869136	0.896725	0.905882	0.944444	0.846626	0.794039
SRGAP2	0.98913	2.07251	1.626989	1.089744	1.181818	1.225296	1.29	1.078947	1.083794
CCDC189	0.883394	1.0	1.229885	0.916667	0.923636	0.952381	0.885714	0.875949	0.880342
EFHD1	0.868762	0.274239	0.678571	0.754789	0.130446	0.597999	0.549777	0.839827	0.803877
CCDC180	1.04717	0.896371	0.907895	1.0	1.043478	1.054545	0.898824	1.017857	1.021739
CCDC183	0.917613	0.804688	0.865813	0.871795	0.862385	0.897369	0.805825	0.852675	0.842697
AP1AR	1.090909	1.115385	0.995407	1.057692	1.084615	1.117647	1.287805	1.11032	1.108571
GPRC5C	0.665768	0.88011	0.885572	0.834437	0.836735	0.78626	0.835443	0.750988	0.807055
GPRC5B	0.916256	0.535658	0.533858	0.468612	0.092404	0.59848	0.805861	0.825911	0.752381
NEDD8	4.722692	4.656767	3.0	6.413646	5.891283	3.312343	6.820493	6.56844	6.004128
NEDD9	1.326203	2.541126	11.915874	3.015957	2.449606	3.24364	1.329256	1.600428	1.789766
SCLT1	1.248788	1.847141	4.349165	1.73913	1.21065	1.255172	1.018739	1.138889	1.164179
PRH1-PRR4	0.887574	0.781395	0.771331	0.863999	0.900398	0.900763	0.777778	0.86819	0.855573
P2RY14	0.79661	0.81746	1.238095	0.791045	0.903226	1.417196	0.496704	0.94964	0.910082
NEDD1	1.287879	1.076923	1.142857	1.266667	1.074074	1.097046	1.061728	1.268139	1.216076
SMC3	1.615686	1.274152	1.265823	1.503135	1.274194	1.292308	1.246575	1.637834	1.531915
SMC2	1.017544	0.972824	0.853933	1.091787	1.0	1.023622	1.034483	1.003553	1.029851
NEDD4	0.920673	0.943662	1.00464	0.952055	0.736318	0.835955	0.869136	0.982114	0.951582
P2RY11	1.115385	0.980392	0.798669	1.307835	1.004785	0.989583	1.183735	1.090909	1.101322
P2RY12	0.704864	0.921466	0.837079	0.756923	0.800434	0.859296	0.729461	0.796935	0.482587
P2RY13	0.321604	1.953663	8.582467	0.794661	0.125522	0.735955	0.966592	0.476103	0.485646
IFI44L	1.022831	1.272727	1.922349	0.922374	1.12571	1.219178	0.883534	1.221021	0.959708
GARNL3	0.923077	0.899083	0.839376	0.91121	0.990476	0.97023	0.838798	0.906832	0.904459
SFR1	1.04918	1.097561	1.067729	1.037657	0.998122	1.002561	1.00897	1.008038	1.016575
AREL1	1.245283	1.353425	2.868916	1.400964	1.131783	1.196429	1.249981	1.197183	1.27881
PIK3IP1	18.264601	1.419048	1.214286	3.525802	3.285714	8.314174	1.887379	12.94608	7.758267
STYX	1.701265	1.179916	1.139073	1.21065	1.147059	1.128205	1.147591	1.786393	1.398773
STK32B	0.718085	0.906752	0.617141	0.705784	0.090956	0.783177	0.695665	0.477473	0.486397
LEPR	0.919047	0.954424	0.977454	0.931507	0.864198	0.868056	1.034483	0.935829	0.917741
CPOX	1.057073	1.074766	0.934426	1.041341	0.995918	0.97931	1.181818	1.081794	1.082126
LTB	15.014208	1.053061	4.735035	1.222222	18.34296	16.075634	0.842359	20.089714	11.090909
LTA	0.986207	0.699332	0.92973	0.896493	0.935065	0.908213	0.080584	0.993671	0.935065
GRIPAP1	1.398922	1.398773	1.652072	1.271429	1.39759	1.294118	1.272727	1.251568	1.257485
LTF	0.54471	0.650236	1.250718	0.766667	0.043085	0.8125	0.739009	0.478873	0.492398
LOC400927-CSNK1E	1.486631	1.153846	1.153548	1.520901	1.44898	1.376855	1.253731	1.423729	1.457925
ALG10	1.071625	0.954797	0.964874	0.9875	0.974026	1.035813	1.0	0.990566	0.99359
ALG11	1.122945	1.009244	1.087379	1.070064	1.052945	1.097674	1.028429	1.062136	1.083333
ALG12	1.013774	1.035176	1.083056	1.055556	1.0	1.019608	1.050279	1.044586	1.050633
ALG13	3.08485	1.539631	1.190915	1.282409	2.887279	4.90625	1.217391	1.604786	1.495935
ALG14	0.888889	0.886486	0.874317	0.900213	0.925926	0.955098	0.996416	0.897959	0.880546
OFD1	2.89814	1.044586	1.212918	1.758753	2.529769	3.30635	1.048783	1.975199	2.335795
RIOK2	1.237721	1.095238	1.013333	1.152778	1.067416	1.088125	1.138539	1.220126	1.163522
RIOK3	2.528634	3.564046	2.554259	2.596319	1.70626	2.655329	3.191016	2.043036	2.190806
RIOK1	1.209302	1.107409	1.01992	1.114286	1.235669	1.223404	0.984615	1.135135	1.127143
LTV1	1.272727	1.12628	0.897303	1.094737	1.203252	1.203252	1.13746	1.137615	1.158329
MICALL1	1.026489	1.015544	1.145038	1.109589	1.082251	1.132948	1.265054	1.058201	1.068966
MICALL2	0.882353	0.924528	0.987097	0.866242	0.810127	0.806433	1.032836	0.911397	0.875622
BANF1	1.266624	1.389796	1.006944	2.361373	1.893103	1.353898	1.685426	1.375868	1.4375
TAS2R50	0.978261	0.888889	0.897858	0.903394	0.955975	0.993711	0.873563	0.905983	0.917686
PLA2G12A	1.179612	0.965909	0.882591	0.972222	0.918535	0.943459	1.112727	0.975	0.962963
ARL8B	1.962264	2.506087	1.420765	1.436364	1.529379	1.876668	4.209212	1.687056	1.453901
YBEY	1.102703	1.020168	1.014364	1.098712	1.437791	1.155172	1.191837	1.148649	1.245988
ARL8A	1.176395	1.844802	2.068691	1.358491	1.405405	1.291139	1.593985	1.307692	1.280303
NOXA1	0.916033	0.97023	0.746481	0.910112	0.91121	0.939759	0.980545	0.913706	0.923077
TTC7B	0.849057	0.945607	1.0	0.885714	0.86631	0.846154	1.356477	0.856742	0.887796
TTC7A	1.067616	3.051669	1.068323	1.070064	2.5	2.456108	1.164706	1.240652	1.175719
C1orf61	0.787974	0.983871	0.880829	0.928571	0.036477	0.825532	0.619975	0.917258	0.956044
GYG1	1.059497	1.520636	1.441294	1.741685	1.178947	1.01829	1.56901	1.182912	1.720727
PYGM	1.005128	0.932331	1.241706	0.913142	0.994286	1.045009	0.746481	0.928425	0.91954
NUBP2	1.174194	1.234973	1.185282	2.021127	1.739438	1.481178	1.256098	2.027282	1.891396
WRNIP1	1.267804	1.214286	1.079848	1.292515	1.256831	1.26087	1.162264	1.259615	1.299465
GAS8	0.977528	0.94186	1.011393	0.892157	0.89011	0.980645	0.950413	0.912387	0.894637
LINC00174	0.918919	0.837862	1.016575	0.839442	0.901961	0.919786	0.813251	0.826996	0.846154
LINC00176	0.934911	0.862475	0.986577	0.879861	0.907407	0.936937	0.74382	0.881517	0.929113
LINC00173	0.927039	0.959762	1.562736	0.474538	0.939655	0.928131	0.821596	0.860335	0.750731
ZNF816	1.021459	0.963504	1.005405	1.071429	1.019868	1.072464	1.008	1.009709	1.037975
CRISP3	0.544283	0.545781	1.088561	0.475	0.033055	0.591378	0.078221	0.484311	0.538803
TMEM216	0.995745	1.0	1.2	1.108696	1.076923	1.011111	0.937269	1.005405	1.053333
STAG3L5P	3.007846	1.261529	1.573014	2.243632	3.668317	5.745254	1.035043	1.518108	1.887996
FAM13A-AS1	1.347594	1.185185	2.253848	1.004525	1.134827	1.428571	0.909836	1.018044	1.017699
CDC25B	2.420266	1.0	0.864629	1.455445	1.27551	1.252747	0.980645	2.051699	2.778562
MREG	0.971292	0.843263	0.917741	0.948805	0.975	0.94655	6.084373	0.983121	1.011111
GAS1	0.70049	0.709433	0.584297	0.933333	0.02953	0.734032	0.786492	0.806045	0.790403
KLF10	0.942761	7.130718	1.237537	1.26087	1.164279	0.995122	1.566751	1.072	1.217573
IL32	6.347179	0.992806	1.208791	8.147888	0.820669	0.58559	0.835821	17.457174	19.308315
IL33	0.796247	0.270769	0.297069	0.478077	0.027801	0.581448	0.5	0.684319	0.540917
TRIM3	1.024793	1.120968	1.063973	1.037037	0.979452	1.010526	1.011236	1.017732	1.035229
TDP1	1.410448	1.062937	1.09375	1.319339	1.438491	1.398773	1.038328	1.451852	1.372942
TRIM2	0.926667	0.901235	0.825532	0.647586	0.957447	0.988095	0.921053	1.027668	0.856187
LOC100506314	0.892159	0.885925	0.816901	0.890995	0.912676	0.886363	0.9	0.949721	0.862876
HMBOX1	1.422474	1.412279	1.3	1.252747	1.531034	2.498795	1.141844	1.209677	1.263804
GAS5	28.877579	5.847682	1.687056	5.582784	15.64546	14.459584	4.313248	17.391306	14.459584
SLX1A-SULT1A3	0.971831	1.030075	1.130825	1.0	1.033962	1.010481	0.907216	1.013575	1.0
TRIM4	1.46367	1.150215	1.125	1.212447	1.279762	1.263158	1.129771	1.280788	1.28
COX16	1.207018	1.22963	0.905983	1.282051	1.281437	1.195929	1.37931	1.295775	1.280093
GAS6	0.822917	0.96623	0.538803	0.645714	0.806202	0.813559	0.79476	0.874781	0.894737
TM6SF1	0.804598	1.280093	1.791695	1.065934	0.820869	0.830307	2.413823	0.744444	0.927835
MIR7846	1.111111	10.013885	9.350078	4.235472	1.696996	1.086957	3.282792	2.76423	2.531342
MIR7847	6.654056	13.971985	23.892126	12.7928	12.248891	7.585103	25.661198	9.298759	10.173357
MIR7844	0.790478	1.069269	2.921185	1.094198	1.04	1.043478	0.988142	0.87619	0.95283
ZNF391	0.933718	0.701907	0.710383	0.783626	0.916667	0.944444	0.830189	0.843137	0.857988
GDF7	0.692505	0.428571	0.590315	0.679201	1.010752	0.897727	0.555912	0.835294	0.708193
ZNF678	1.072165	0.969432	0.8384	1.031915	1.107143	1.153741	0.961165	1.018182	1.056666
PDGFRA	0.5055	0.704545	0.804428	0.002306	0.011484	0.002306	1.0	0.49089	0.544283
PTK2B	3.315012	5.4512	6.084373	5.54438	6.190151	9.973205	1.735389	2.732192	3.251753
DAB2	0.83164	0.979516	0.826511	1.230769	0.812121	0.847653	5.147698	0.823134	0.826227
DAB1	0.853846	0.35103	0.763127	0.802632	0.007234	0.73913	0.46131	0.972678	0.849357
C1RL-AS1	1.00365	0.985714	1.307692	1.004651	1.005848	1.0	0.699332	0.989189	1.003553
HYOU1	1.166124	1.273504	1.084746	2.615424	1.239437	1.15534	1.482222	2.037037	1.961538
KIAA1468	2.405468	1.927088	1.930205	1.290598	1.578579	2.637091	1.285714	1.371237	1.370184
WDR91	1.140426	1.201754	1.290161	1.021898	1.113208	1.14329	1.174603	1.053985	1.027273
STK38L	1.100845	1.435754	2.501544	1.062718	1.043478	1.011933	1.12571	1.048951	1.065789
PRSS30P	0.782979	0.775	0.717275	3.365634	0.797512	0.583065	0.869198	0.783069	1.0
MKLN1	3.030121	1.527027	3.090007	1.353712	1.37037	2.051699	1.203869	1.367894	1.349835
EEFSEC	1.005291	1.022727	0.844449	1.038462	1.022523	1.044441	0.974093	1.031579	1.039216
UBE2V1	2.940427	1.870574	1.342723	2.011382	1.736842	2.724768	1.49341	1.594689	1.855203
GBE1	1.043228	1.213074	1.409557	1.080359	1.068966	1.166667	1.385321	1.044444	1.045596
TOR1AIP1	1.523256	1.803792	2.313899	1.616162	1.270718	1.237579	1.424242	1.485714	1.438202
RAB5A	2.02915	2.361373	3.750727	1.86858	1.563429	1.919981	1.711111	2.252788	1.908605
RAB5C	1.389581	4.3809	4.786008	2.904521	2.221238	2.142436	4.820251	2.031351	1.978659
RAB5B	1.282511	1.398342	2.625	1.54023	1.233333	1.33871	1.507463	1.3	1.381103
AMACR	0.94686	0.923788	1.107914	1.000887	0.941704	0.932656	1.037037	0.946667	0.957308
NPIPB8	0.886076	0.833977	0.907692	0.838028	0.859206	0.884615	0.772383	0.817042	0.867925
NHEJ1	1.078947	1.083544	1.029126	1.092308	1.108772	1.070592	1.0	1.08046	1.077922
KPTN	0.954315	0.959677	1.072822	0.923077	0.932692	0.949495	0.892562	0.956962	0.932432
GNAI1	0.915493	0.861878	0.836842	0.738462	0.047401	0.836973	0.855738	0.800895	0.727407
SLC41A3	1.149313	1.066667	0.853735	1.152381	1.252595	1.201754	1.084337	1.296296	1.276596
SLC41A2	0.872445	0.915305	0.962286	0.847458	0.946266	0.935714	1.308801	0.943396	0.933333
SCARB2	1.167702	1.777778	1.073171	1.039216	1.038627	1.087866	9.47534	1.074369	1.032967
SCARB1	0.885714	1.0625	1.0	0.814815	0.965945	0.96875	1.992026	0.807692	0.869281
SNAP23	3.110472	4.22544	6.746576	1.875068	3.050386	3.809065	2.854101	1.4952	1.488372
MIR6791	1.296875	2.026403	2.255711	2.451252	2.021127	1.630437	2.77649	2.336532	2.206989
CSF1	0.854075	0.809097	1.171429	0.753927	0.784906	0.782609	2.252788	0.967213	0.926984
TMSB10	54.568249	59.631302	7.51441	42.831516	22.65826	27.353485	77.755951	31.432699	28.505356
SAYSD1	1.240048	1.024793	1.007299	1.0681	1.037657	1.123711	1.014055	1.096491	1.101025
WNT7A	1.0	0.565105	0.769231	0.46629	0.082496	0.583896	0.070688	1.029412	0.891386
ERAP2	3.911849	1.328244	1.136364	3.610612	4.981215	3.281344	1.145299	1.250919	1.291513
ERAP1	2.808297	1.647882	1.326761	2.352753	1.248689	1.27619	2.984118	2.350645	2.750717
RRAD	0.771536	0.898678	0.863158	0.817204	0.076349	0.760417	0.734463	0.817956	0.792237
NMRK2	0.364889	0.269769	0.265806	0.465644	0.07506	0.584297	1.435897	0.495345	0.552147
NMRK1	2.125922	1.060403	1.243902	1.288854	1.13746	1.064815	1.162304	2.266137	1.477876
UBASH3B	1.218936	1.061224	1.295775	1.06383	0.914676	0.991957	1.484256	1.093525	1.013699
RRAS	0.973545	1.121212	0.87079	0.967742	0.963811	0.970297	1.323885	1.0	0.970588
CPT1B	1.380783	1.081967	1.414634	1.01676	1.189744	1.076543	0.995671	1.187963	1.225219
TPST2	0.994924	1.247059	1.364583	4.40359	1.0	1.021459	1.398773	1.103935	2.032678
PRR12	0.989967	0.980237	1.0	0.988889	0.99461	1.0033	0.878443	1.001318	1.007874
DDX58	1.220126	1.112069	3.5	1.304723	1.214662	1.177083	1.056911	1.221818	1.28866
DDX59	1.271318	1.20603	1.410448	1.351648	1.262295	1.204611	1.055215	1.244318	1.257384
FAHD2CP	1.007592	0.904762	0.853448	1.0	0.969492	0.941176	1.009804	1.012579	1.030675
PRR13	3.467532	5.757326	9.526851	5.61803	5.792649	4.604938	4.919229	5.425189	5.101897
DDX52	1.236364	1.153741	1.095238	1.089888	1.074468	1.10574	1.174494	1.075472	1.087719
DENR	1.469194	1.24031	1.264002	1.384615	1.345869	1.278689	1.529379	1.45	1.386248
DDX50	2.0	1.242718	1.162791	1.707361	1.80308	1.494253	1.108333	2.135026	1.968279
DDX51	1.152778	1.0	0.879518	1.046154	1.074286	1.045296	0.95122	1.058824	1.065421
DDX56	2.58477	1.366906	1.134328	1.505473	2.122066	1.975789	1.280992	2.105263	2.005902
CSRNP1	1.459075	5.361638	4.935168	1.284974	2.160212	1.993042	0.934426	2.889137	1.284052
DDX54	1.406998	1.306122	0.985714	1.697532	2.02915	1.742331	1.157025	1.690829	1.610256
DDX55	1.34089	1.136612	1.064103	1.137931	1.176057	1.114754	1.136827	1.132275	1.201439
GATM	0.85172	0.923858	0.947891	0.893669	1.269408	1.068182	1.088685	0.822423	0.886364
CDC42BPG	0.926316	0.775773	0.99115	0.925323	0.944056	0.921569	0.519667	0.931579	0.923765
FAM129A	0.946809	1.384615	19.128822	1.371716	0.895397	0.895105	2.123094	1.969076	2.107953
CDC42BPA	0.887218	0.904523	0.755814	0.454752	0.75088	0.782664	1.020407	0.819005	0.736502
FAM129C	0.779851	0.872727	0.991453	0.853659	11.60535	11.853208	0.73219	0.788321	0.798167
FAM129B	0.937503	1.979513	0.740271	0.902913	0.794712	0.789809	4.141438	1.119766	0.985075
TXNRD2	1.067416	1.258929	0.968153	1.056235	1.080087	1.083056	1.09375	1.060606	1.063291
TXNRD3	0.950943	0.846791	0.361193	0.913295	0.857732	0.867347	1.000887	0.837736	0.898647
GATB	1.018957	1.019355	0.866242	1.005059	1.083794	1.085106	1.236842	1.02027	1.021102
GATC	1.130825	1.065089	1.046809	1.120567	1.104294	1.064046	1.078947	1.098592	1.081183
BUB1	0.922652	1.188889	1.31705	0.905882	0.881633	0.905405	1.030612	0.935622	0.904523
RNPS1	3.0	2.736157	1.634286	4.46093	5.249981	4.21556	1.5	4.081975	4.102176
BUB3	6.309787	1.508287	1.292683	4.38843	3.337652	2.323791	2.258065	4.68936	5.317975
NUPR1	0.536833	0.615487	0.779851	0.448647	0.064235	0.584772	1.800779	0.772881	0.695402
UBE2E1	2.346457	3.045875	1.271116	1.796646	2.105263	2.387919	3.239288	1.945725	1.533512
UBE2E3	1.081633	1.28	1.242902	1.386248	1.208333	1.120968	1.213389	1.114983	1.246914
UBE2E2	1.015544	1.417476	0.821033	0.86698	1.152074	1.388393	1.69295	0.91121	0.845229
LAT	5.322469	0.978166	0.909091	3.572567	0.898824	0.882082	2.615424	6.12965	6.100663
NCF1C	0.838903	2.917446	8.355882	0.847325	3.977708	5.034274	0.988902	0.885595	0.84264
NCF1B	0.859296	3.374716	10.750049	0.849057	2.926759	4.284556	0.942623	0.95708	0.936585
MIR1307	6.702714	5.5338	2.219321	7.130718	6.874731	3.36902	10.389113	8.370253	8.068518
MIR1306	1.11041	1.115242	1.05814	1.132097	1.151815	1.130045	1.032558	1.124768	1.254902
ADSSL1	0.946212	0.94494	0.802489	0.888889	0.853846	0.889706	0.813953	0.905983	0.857914
MIR1304	9.42194	3.709166	3.363457	4.092976	8.370253	11.543803	2.426086	6.31958	6.092568
EGLN3	0.929577	0.780008	0.805654	0.862475	0.996481	0.924419	0.724702	1.004525	0.893023
EGLN2	2.904521	2.15177	5.974923	2.7974	4.373796	3.797346	2.544406	3.303553	3.558708
EGLN1	1.221239	1.295238	6.038632	1.264002	1.224044	1.185282	1.159239	1.328063	1.299663
DNAH1	1.223744	1.083852	1.24812	1.075472	1.082873	1.114286	0.945455	1.089888	1.134843
DNAH6	0.910256	0.566168	0.80427	0.780876	0.79397	0.877193	0.757353	0.853735	0.821033
DNAH7	0.6343	0.651311	0.982249	0.696863	0.793814	0.80552	0.798122	0.710983	0.520881
TP53BP2	1.332162	2.49484	1.389796	1.209769	1.251799	1.254509	1.298123	1.331862	1.263158
PCNP	5.431773	2.097821	1.480287	2.652019	3.032182	3.92516	1.865992	4.370398	3.576798
MCM4	1.022082	0.968326	0.994595	1.083333	1.018182	1.042254	1.195266	1.02934	1.065934
MYBPC3	0.330085	0.912	1.166249	0.452229	0.8189	0.848315	0.8	0.544283	0.688051
RPL7L1	2.295094	1.330396	1.090909	1.860604	1.867894	1.938931	1.771135	1.899283	1.969967
MCM3	1.307835	1.054852	0.947866	2.326715	1.797686	1.456693	1.263158	1.490298	1.778383
MCM2	0.985075	0.901639	0.95288	1.159664	1.276836	1.260586	1.138889	1.004049	1.074369
TMEM133	0.670643	0.543781	0.026714	0.918033	0.962656	0.984	0.623533	0.545227	0.72619
TMEM131	1.286777	1.485149	1.342371	1.162162	1.801987	3.259931	1.094198	1.131429	1.168831
RASA4B	1.064516	1.092106	1.149533	0.939697	1.011661	1.033175	1.072165	1.02139	1.037037
TMEM134	1.222707	1.060773	1.048193	1.237721	1.595092	1.797686	1.198347	1.195061	1.190163
ATP6V1D	1.220884	1.88356	2.451252	2.145463	1.301775	1.309735	11.341742	1.358025	1.534255
CCDC47	1.133323	1.423466	1.443609	1.236364	1.187097	1.124402	1.941839	1.186147	1.255956
TPM3	10.193464	12.7928	14.142048	13.004357	11.200374	8.25748	13.396599	11.222382	11.222382
TMEM138	1.60871	1.758753	1.114625	1.414634	1.347594	1.39759	4.084926	1.315789	1.363128
POU5F2	1.004608	0.962963	1.164706	0.970437	1.0	1.097902	0.877778	0.93913	0.979999
CCDC43	1.204545	1.186316	1.007246	1.129032	1.049869	1.079692	1.333333	1.090586	1.095238
GPR15	0.936264	0.848889	0.56726	0.937143	0.866667	0.585124	0.066283	1.531469	1.016043
LAG3	0.824742	0.699108	0.827586	0.912088	0.059532	0.58595	0.68136	0.864121	1.116071
SPRY3	0.877637	0.878261	1.024259	0.848315	0.825243	0.878788	0.774869	0.827815	0.814815
SPRY2	0.706522	0.811243	0.984925	0.930153	0.783069	0.852336	1.476082	0.677273	0.805861
SPRY1	0.876038	0.837607	0.874074	0.896552	0.799031	1.053593	0.915176	0.94958	0.941176
ATP6V1F	1.381264	4.165966	1.309859	2.741942	2.814502	1.728435	13.071649	2.28618	2.115385
TRADD	1.268293	1.141762	1.330233	1.24812	1.414998	1.284887	1.089552	5.291375	2.266137
ZDHHC21	1.01676	0.975309	0.933333	1.053254	1.473292	1.266033	1.073171	1.0	1.002208
ALG1L9P	0.888295	0.586688	0.769716	0.842105	0.873684	0.901031	0.790123	0.861981	0.841844
ENKUR	0.716418	0.879227	0.573747	0.754478	0.795366	0.794194	0.46629	0.831354	0.703963
COASY	1.22963	1.295081	1.299564	1.322095	1.275679	1.294118	1.284483	1.263889	1.23301
ZDHHC23	0.921815	0.866667	0.983193	0.892308	1.127412	1.310811	0.790478	0.978417	0.949495
CDKL5	0.958904	0.974138	1.262295	0.944	0.941176	0.921502	0.909953	0.942529	0.966667
CDKL4	0.836973	0.728089	0.72209	0.804688	0.843047	0.830769	0.916033	0.831461	0.837607
TRIM33	1.831833	1.377778	2.307692	1.349343	1.245714	1.611111	1.418182	1.26087	1.304965
CDKL1	0.983193	0.947891	0.958333	1.011111	1.044776	0.985075	0.926188	0.975845	1.0
CDKL3	0.882682	0.789809	0.844444	0.88246	0.863248	0.854369	0.926829	0.855072	0.882227
USF2	3.510241	3.050386	2.330033	3.672537	4.717045	4.370398	6.735189	3.876688	3.372549
FBXO22	1.133758	1.051771	1.069881	1.05088	1.070707	1.061728	1.228315	1.008403	1.020619
FBXO21	1.266187	1.0625	0.979592	1.191176	1.4	1.589864	1.055319	1.208333	1.234286
USF1	3.205455	5.14171	5.287323	2.606903	6.438709	5.80835	2.159198	2.578166	2.37555
SPDYE2	0.83959	0.790698	0.98175	0.816454	0.818182	0.864771	0.742978	0.84058	0.829122
MCM9	1.386248	1.196429	1.289941	1.145631	1.214058	1.291667	1.085354	1.179916	1.146067
FBXO25	1.143476	1.061728	0.961538	1.14433	1.088435	1.134328	1.138614	1.165049	1.106119
TBX19	0.907801	0.901186	0.980519	0.936387	0.927616	0.938053	0.881189	0.905405	0.922745
ENGASE	1.923066	1.311691	0.996785	1.149171	1.282869	1.476082	1.072289	1.287879	1.221519
SLC35C2	1.640592	1.298851	1.366906	1.304348	1.36925	1.298013	1.310345	1.511501	1.428571
SLC35C1	0.96755	1.008197	0.991046	0.991343	0.964142	0.949686	1.0	1.02439	1.016181
GNRHR2	0.929113	0.839117	0.974026	0.976077	0.915966	0.935484	0.83038	0.950704	0.952055
GNB5	1.31424	0.984615	0.93196	1.066667	2.675889	2.761051	1.012552	1.358974	1.30353
GNB4	0.832117	1.724996	1.552448	0.838601	1.125	1.318182	1.896925	0.803279	0.811712
AMBRA1	1.27619	1.098361	1.222222	1.262529	1.239089	1.283237	1.135844	1.384058	1.330083
