GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
RGCC	0.056133	7.08327	0.46423	0.047521	2.418993	0.139261	0.056772	4.853733	0.507076	3.117663	0.098036	9.896104	3.240602	0.038915	5.617507	0.04624	0.09001	0.093517	3.759848	0.071329	0.204822	0.028016	4.414109	0.261721	0.606655
LOC101060798	0.954409	315.152313	0.651024	109.913811	3.442407	0.543905	0.375188	0.297481	0.944882	0.552811	0.835294	3.147078	0.347955	20.050665	0.451098	2.707422	0.632457	0.411681	0.400337	0.62753	0.912941	15.502116	14.107616	3.664827	0.908595
DNAL4	1.030612	1.090909	1.148936	1.283237	1.120332	1.117808	1.254717	1.116505	1.059792	1.126582	1.234568	1.05042	1.126582	0.975741	1.041322	1.075289	1.094488	1.139271	0.996535	0.972332	1.07438	1.079365	1.196262	1.72093	1.602096
APITD1-CORT	2.55196	0.902174	0.808679	2.450899	8.971838	0.728088	0.849624	0.846183	1.380392	0.796548	0.754286	2.897607	0.795203	0.970238	1.863751	0.807229	7.424503	1.32	3.568959	4.553843	1.160714	0.896936	0.841202	14.652657	10.438627
LIN7A	1.320513	1.0	0.987179	0.986207	0.975293	1.258993	0.980769	1.129412	0.965517	0.985646	1.02	1.0	1.0	1.13	0.987124	0.974843	0.980392	0.964912	0.976562	1.007692	1.272727	1.0	0.987654	2.337858	1.26257
TGM1	1.107938	1.280899	1.102941	1.314286	1.125218	1.087719	1.067873	1.018587	1.121693	1.160553	1.103943	1.07782	1.118056	1.0	1.088226	1.275	1.240223	1.185185	1.264214	1.044248	1.482295	1.15625	1.25	1.140741	1.093633
TGM2	0.769716	2.288052	0.742448	1.47544	3.099587	0.761242	0.706383	0.783505	0.843011	0.758123	0.714765	12.025225	0.745136	7.113535	436.711609	2.94619	0.774912	0.830357	0.79397	0.801743	2.888172	3.797639	2.783259	0.66744	0.82607
TGM3	1.025297	0.981481	1.013825	1.035461	1.004405	0.944882	1.051429	1.058248	0.995349	1.053585	0.917846	0.975309	0.912941	0.975369	0.998057	1.506173	0.981481	0.985755	0.951277	0.944309	20.933128	1.02764	1.396825	0.967142	0.93617
TGM4	1.080745	1.183956	0.994475	1.011438	1.128205	0.972477	0.992366	1.253691	0.970954	1.006734	1.003322	1.003725	1.0	0.986301	1.088235	1.066667	1.064039	1.053846	1.08642	1.053571	1.026087	1.0	1.061856	1.228865	1.031746
TGM5	0.950276	1.702034	0.903409	0.925926	0.734791	0.724455	0.852575	0.793651	0.599981	0.901493	0.817308	0.79061	0.822835	0.849057	0.878205	1.952332	1.812198	0.885057	2.62763	0.881057	1.585414	0.798898	1.5	0.649589	0.82242
SMG5	1.040213	1.00375	1.256343	0.800895	1.485714	0.824691	1.272303	1.260274	1.156718	1.271605	1.243781	1.488152	1.220516	0.895833	1.364634	1.489362	1.25	1.748306	1.716074	1.226519	0.84063	0.638583	2.729628	0.690346	1.004367
FNBP1	20.402069	0.118005	7.7758	0.285714	0.63819	7.971897	9.368992	8.0	8.323375	15.363424	14.391943	0.685161	12.348707	1.189873	0.545455	0.420805	10.492332	12.782861	0.547937	18.818964	0.61801	0.697572	10.375095	3.312346	0.677208
MARCH5	3.622607	1.523152	2.133942	7.735642	3.647837	2.541413	1.64794	2.419886	2.662005	1.256705	1.407407	4.575126	1.873845	0.811111	2.732283	0.789366	1.645105	2.971068	0.846774	0.887755	0.856423	1.279279	0.765695	1.478469	2.146242
MARCH7	1.735838	0.725993	1.629515	2.314705	3.340531	2.303233	3.462604	1.973059	2.353495	2.483796	4.309983	1.28655	2.769993	0.893204	1.636773	2.571737	1.603053	0.977011	0.920755	0.855556	0.894973	2.303233	0.845361	2.023395	1.006944
MARCH6	3.850981	0.466084	6.996602	1.540203	4.703886	2.447135	4.563509	6.961467	10.972176	19.46673	6.887598	7.878614	22.420753	0.713457	0.836653	6.698789	2.454872	5.293816	1.600873	0.763052	0.712113	1.375968	0.332938	2.845316	0.91018
MARCH1	0.794872	0.885106	1.346715	0.886792	0.850299	6.698789	6.398648	5.216835	0.798318	0.798518	0.839858	0.87263	0.846154	1.141026	0.872798	0.911439	2.375758	0.826531	0.977778	2.639252	1.304082	0.848987	0.909082	0.758123	0.980892
MARCH3	1.035294	0.972973	1.025297	0.976549	1.341682	0.959502	3.387517	1.014925	1.0	1.0	1.0	36.516644	1.029197	0.898281	0.929662	1.5	0.953061	0.977919	0.945946	0.901288	0.994709	8.579131	1.855005	3.512477	1.465021
MARCH2	0.747253	1.553742	3.723654	0.856694	0.903846	2.697992	0.977778	0.990366	0.873563	1.0	0.987179	9.803267	0.875	0.870432	0.819444	0.741035	0.760563	0.778248	0.80663	0.809323	0.892734	0.928936	2.792015	0.871795	0.883041
FOXI1	1.137931	1.279621	1.034221	1.268293	1.13042	1.111111	1.076923	1.196078	1.137001	1.134516	1.054187	1.320755	1.156951	1.12604	1.292495	1.049755	1.15493	1.272303	1.125628	1.04536	1.068323	1.22797	1.283237	1.089888	1.093333
TMEM177	1.011494	0.870813	0.91623	1.349398	1.276836	0.875191	0.980237	0.874636	1.230769	0.987179	0.985222	0.950382	0.933333	1.109416	1.478649	0.94152	1.901639	1.181495	2.230769	1.241379	1.062842	1.096491	0.877388	1.440433	1.044586
CLSTN1	0.742301	0.288055	1.191837	1.784028	0.332455	0.614307	1.256705	0.669931	0.865532	1.339286	1.479771	0.096513	1.365603	0.747253	0.802867	0.143552	1.555053	1.120879	0.594623	3.207019	0.157232	1.640391	4.504031	0.111421	0.168974
CLSTN2	0.99376	1.04717	0.916844	1.125218	0.990991	1.017544	0.788321	0.778523	0.790041	0.986395	0.785924	1.134066	0.995392	1.28125	1.401235	1.08642	1.26178	0.997691	1.480183	1.167078	1.103227	1.015873	1.15873	0.954357	2.245196
CLSTN3	0.981132	0.857438	0.813798	0.79845	0.85	0.752809	0.831461	0.825	1.043062	1.276596	0.953975	1.58656	0.974684	0.843011	0.839378	0.832432	0.853893	0.913574	0.83269	0.844784	1.150442	0.863636	1.448953	0.795181	0.859259
EIF3H	1.688889	1.377254	1.982789	2.279257	2.971068	2.95902	4.382234	2.400415	3.013081	3.469164	1.732719	1.008402	3.028216	0.953557	1.04878	3.503078	2.923077	4.667335	7.492866	3.809521	0.593696	2.64827	0.54444	2.140539	1.52381
EIF3I	3.602789	4.176471	1.556533	4.591114	2.187755	1.540984	2.352941	1.386243	1.601797	1.433171	1.471793	1.497076	1.408284	3.582021	1.513274	9.075236	4.218851	3.517226	7.577764	2.071618	0.812903	6.499922	0.815431	0.727951	0.234452
EIF3J	1.246862	0.780707	1.2	1.428571	1.369855	0.805031	0.942675	1.422224	1.318966	1.238095	1.213587	2.130915	0.904913	1.073842	1.343511	2.089307	2.642454	1.269231	1.392857	1.089552	1.215861	0.829642	1.566419	0.776786	0.838926
EIF3K	2.36191	2.157029	1.811695	1.97942	2.259881	3.693444	3.514904	2.219527	2.030434	2.971068	2.292856	2.685931	2.696564	0.813313	1.808307	5.611129	3.608677	2.121988	4.792849	3.961788	0.780303	1.861027	0.838196	0.382792	0.47921
EIF3L	1.42127	1.235955	1.767951	2.18476	2.300891	2.04401	1.968882	2.05686	2.281829	1.766091	1.535014	0.854054	1.760322	0.657426	0.656853	2.546358	2.873668	3.253914	4.055476	3.158724	0.476477	1.831475	0.930403	1.333303	0.730057
EIF3M	2.497349	1.613256	1.584229	4.161574	3.482027	3.09288	2.371497	2.273895	2.938316	1.698546	1.689399	1.494253	1.594966	2.408723	3.992705	7.047488	5.967176	3.021613	5.536565	5.052672	0.598504	4.31656	0.394059	1.779583	1.398691
LOC101060429	1.028986	1.188406	1.082251	1.061453	1.201754	1.036364	1.229406	1.138319	1.098446	1.119454	1.109871	1.182432	1.078501	1.065789	1.238095	1.212408	1.226519	1.071429	1.054945	1.059701	1.071429	1.170565	1.147538	1.024587	0.991597
SLX1A	7.246462	0.85571	6.767154	2.225002	21.53791	11.461142	4.346255	8.109133	8.777173	11.990816	5.700994	8.547915	7.539391	4.113001	1.695341	2.298963	5.057116	12.638754	1.607843	3.056008	0.815385	2.684724	1.579565	0.562796	0.733508
EIF3A	2.706082	5.094625	2.041402	4.485181	6.004748	2.246371	1.771643	3.176744	4.627385	1.59254	1.877907	2.208396	1.869427	1.3	5.726283	5.240222	9.165225	3.056008	3.613005	8.436999	0.477159	4.95486	2.366355	1.307018	0.541131
EIF3B	3.106677	0.734082	2.509591	3.855723	6.627304	1.806101	1.857461	2.102955	5.319827	1.837955	2.004755	3.632872	2.074201	3.492382	11.51693	9.143158	4.161574	1.297297	6.887598	8.064152	0.544819	4.964493	0.554934	3.455411	1.621189
EIF3C	1.706388	1.471005	1.301205	1.97619	1.479201	1.417476	1.310924	1.015873	1.378446	1.297619	1.133858	2.195299	1.250638	0.962963	3.897093	2.374833	2.187755	1.874601	1.511321	2.433327	0.767857	0.920354	0.477159	3.171052	0.770115
LOC101060422	0.929752	0.9875	1.059361	0.982456	0.953061	0.958678	0.957179	1.057013	1.068966	0.933007	0.935185	0.938227	1.0	0.902219	0.927231	0.964912	0.946636	1.0	0.909091	0.88959	1.24865	0.97	0.986207	1.028986	0.941176
EIF3E	2.877917	3.291539	2.417198	3.044359	3.374964	3.500759	4.696588	2.736865	3.619977	4.449664	2.21875	1.491379	4.081514	1.387097	1.172067	6.854424	6.175779	3.575731	7.337701	11.713843	0.595469	3.263639	0.471956	1.527708	0.833856
EIF3F	0.923077	1.123624	0.895674	0.992593	1.118483	1.102473	1.033175	0.99422	0.925373	0.913341	0.953384	1.249191	0.927928	1.725214	1.010886	1.027586	1.101266	0.968889	1.352628	1.300316	2.24905	1.232558	1.166667	0.930481	1.301587
EIF3G	1.482169	0.901235	2.074201	1.691893	1.686013	3.025946	3.197644	2.064747	1.597223	4.239643	3.768272	1.167677	3.347429	0.765027	2.070548	6.017527	1.895416	2.754379	1.873845	5.708415	1.0	2.6694	0.728261	2.003516	0.984615
IDI2-AS1	1.107843	1.189515	1.10303	1.630947	1.125	1.033058	1.157895	1.089744	1.088435	1.160305	1.218391	1.077922	1.08	1.114007	1.088305	1.428725	1.239673	1.089202	1.096774	1.076923	0.981132	1.156118	1.051835	1.2	1.035461
FGFBP1	0.982578	1.008	0.966443	436.711609	0.976645	0.974576	0.942308	0.975	0.979021	0.995253	0.976139	1.053254	0.989691	1.029703	1.048	1.343392	1.021459	1.068783	0.99798	1.11143	1.234899	1.154185	1.315789	1.070423	1.095588
FADD	4.940527	1.470581	1.366197	3.878443	2.90911	1.702034	1.606088	1.268041	2.032895	1.769737	1.53543	2.485096	1.696609	1.436919	6.698789	1.74706	1.627066	1.539123	1.97763	1.845461	0.916996	7.121001	0.877493	0.738205	0.878788
MKKS	0.921659	0.795455	1.31746	0.824324	0.77551	2.62763	1.234568	1.04717	0.927182	0.91	0.869131	0.810945	1.304348	0.824926	1.32615	0.757237	0.74456	2.09667	0.742015	0.798318	0.853442	0.696149	0.855457	1.699634	1.587505
NOL11	7.698688	0.693063	4.066368	6.153835	13.395087	3.884776	8.453471	2.619356	21.025129	10.761609	6.409521	3.571991	8.792948	1.58848	4.255158	15.977583	18.05477	13.849699	7.658774	1.814815	0.875	2.193862	0.487075	2.39519	0.809323
EPHA5	0.901408	1.037037	0.906667	0.9933	1.005525	1.073684	0.974576	0.992958	0.938987	0.96319	0.925373	1.192427	0.977011	1.329412	1.173913	1.043478	1.274074	0.966421	1.225806	1.235955	1.258929	1.147059	1.051429	0.920502	1.268293
ELSPBP1	1.060498	1.178368	1.092784	1.191489	1.052177	1.117371	1.127517	1.114286	1.076923	1.138462	1.111111	1.050847	1.155934	1.073684	1.088083	1.147059	1.136842	1.173469	1.076923	1.022222	1.324601	1.135922	1.193717	3.42306	120.341248
SLIT2	0.612681	5.823048	0.671307	0.714765	0.765957	0.682873	0.782609	0.720496	0.808989	0.635872	0.643093	0.705882	0.66129	3.475638	0.653465	0.759552	0.80292	0.639177	0.698668	0.753087	1.166667	8.547915	0.733508	0.790786	0.81674
CDKN2B	1.085106	1.181395	1.112426	1.108374	1.129032	1.324841	1.120482	1.133333	1.156463	1.130841	1.127413	1.159763	1.11336	1.138068	1.242798	1.059031	1.170213	1.109589	1.298507	1.098765	1.081633	1.115385	1.175074	0.975893	1.030043
WT1	0.747106	1.33699	0.694328	0.753684	0.771536	0.768269	0.73251	0.8	0.732596	0.75	0.747899	0.984252	0.730799	1.857461	0.792079	4.659757	0.837209	2.987535	0.899371	0.844037	4.105005	3.742077	0.826146	24.789688	7.685508
CDKN2A	1.060241	1.0978	1.015017	1.208481	1.052383	1.099338	1.076923	1.083333	1.037383	1.081395	0.991379	1.066667	1.09589	0.976077	1.22807	1.114286	1.380252	1.058248	1.311258	1.104603	1.05042	1.197368	1.069767	0.978903	1.095238
CDKN2D	0.898551	0.828452	7.034451	0.840744	0.842857	3.922608	3.148962	2.237768	1.142857	2.201895	3.985503	13.353679	2.457143	0.916667	0.824242	0.817073	0.862595	6.579487	0.835381	0.858285	0.886275	0.813473	0.803347	0.847458	0.845361
BARD1	20.468771	0.902913	1.386041	1.0	6.538092	1.281139	2.187755	1.732719	20.552826	1.501668	1.886519	2.528978	1.477803	1.42446	1.374408	0.941176	1.365394	19.976404	14.521475	0.962963	1.042735	0.934066	0.96	1.389993	0.945946
C10orf137	1.101796	1.274262	1.136364	1.265763	1.138286	1.140039	1.145455	1.13369	1.058824	1.165829	1.11194	1.110204	1.150176	1.204188	1.25	1.223301	1.205607	1.180451	1.107143	1.021459	1.054945	1.682287	1.236052	1.092105	1.095238
INPP5B	2.0	1.12963	1.243902	1.09	1.167078	1.207048	1.164062	1.181495	1.129771	1.205607	1.230126	3.340531	1.144695	1.235294	1.186831	1.087948	1.238579	1.124242	1.289256	1.151163	1.134454	1.293478	1.009259	1.004535	1.068182
EDEM2	1.592105	1.625985	7.658774	1.89839	0.76412	6.131278	4.165671	3.531841	1.686643	2.312995	3.139021	0.906433	3.078611	1.02684	3.748174	1.515578	1.052632	1.320635	1.235955	1.541217	0.988571	2.460738	0.835165	0.853333	0.865979
EDEM3	1.237698	1.577973	1.264099	1.307229	1.401361	1.0	1.244509	1.820811	1.212121	1.357049	1.180748	1.568141	1.35288	1.022252	0.988571	1.0125	0.990476	1.262295	0.959184	0.986301	1.0	1.075709	0.985714	0.950495	0.982036
EDEM1	5.89164	2.77726	7.065531	6.116114	1.295918	1.234815	7.29428	3.655812	2.644499	6.79522	2.150919	0.645697	3.641423	1.9186	1.258824	1.811695	3.723654	11.297821	27.344032	1.134831	1.305699	4.655378	0.430484	0.79562	0.742857
GRPEL1	28.164755	2.892009	5.207649	25.172079	16.024132	4.468314	1.354839	9.127518	8.263521	1.704218	2.786521	1.14094	1.629515	5.663326	2.260837	1.062736	13.468135	4.105005	7.955997	1.259259	0.857143	7.636998	0.752	4.606345	0.977273
NME1	8.693387	4.267678	1.412587	7.424503	7.154905	0.562252	0.391506	0.47921	6.242424	0.535273	0.506479	0.669682	0.541498	8.833426	8.076213	18.136518	24.189529	11.483954	27.527134	2.343002	0.600768	9.84343	1.472603	0.309261	0.023401
NME2	1.857461	3.702383	1.649393	5.555347	1.524931	1.440184	2.0	1.328358	2.492437	1.362021	1.276995	0.402527	1.268699	6.12306	5.548146	6.215483	5.815096	3.261233	8.323375	11.329937	0.78125	4.913179	0.552811	0.528302	0.176045
SAP30L	1.252632	0.966216	2.069456	1.017182	2.257727	2.839981	2.459626	1.689399	1.461504	0.975293	2.160319	1.006734	1.331601	1.305344	1.443548	0.940299	1.340283	1.011236	1.113846	1.465801	1.804598	1.072	0.921569	2.367582	1.260903
CSTF2T	1.25	1.122302	1.027027	0.868571	1.425101	1.061269	1.314524	0.955711	1.247278	1.160377	1.229689	2.219527	1.316583	1.09322	0.947225	1.156028	1.62667	1.385542	1.886519	0.903509	1.152	0.950943	1.623899	0.807947	1.002967
LARP4B	2.957035	0.909091	1.855005	0.927536	0.942085	2.053137	0.985075	1.630097	0.986784	1.396648	0.962963	0.894385	1.390201	0.858586	0.61157	1.720324	2.014909	1.3125	1.0	0.895833	1.302013	1.373136	0.852221	1.510844	4.137184
LOC284244	0.907057	1.117318	0.882507	0.962406	0.924303	1.012987	0.981982	1.016563	0.891753	0.9125	0.930403	1.04701	0.892308	1.414792	0.979003	0.988235	1.017668	0.980198	1.253886	1.094017	1.559633	1.007246	1.028902	0.905923	2.115804
DUSP13	0.9933	0.923729	0.936709	0.980609	0.980392	0.951923	0.995633	0.95935	1.008547	1.014493	1.03125	1.363556	0.97259	0.931937	0.963265	1.386609	1.0	0.984962	0.92072	0.917983	69.452667	0.947368	0.987179	2.0059	3.209322
CCL2	0.350798	2.061557	0.168974	0.725049	0.265933	0.232124	0.229351	0.555725	0.359784	0.245632	0.253812	0.431373	0.225395	315.152313	0.721053	0.677618	0.706383	0.648153	0.804598	0.8	1.400881	338.599731	7.528099	0.896936	0.824452
CCL3	17.500212	0.968974	39.444225	0.864662	6.596072	10.492332	0.91791	143.505325	1.07582	0.861751	25.640133	0.931507	1.280461	1.0	0.86182	0.981	26.683077	0.842403	12.025225	12.565591	1.182927	0.959752	4.235617	0.936709	0.937876
RPL37A	1.22619	1.52657	1.238579	1.390887	1.41961	1.293478	1.301724	1.320755	1.290561	1.288899	1.293706	0.835616	1.309735	1.047297	0.738715	1.695933	1.455782	1.391235	1.541666	0.923423	0.980392	1.912727	0.796209	1.412245	0.907348
NFATC4	0.673405	1.411765	0.675749	1.007808	0.430484	0.635097	0.619048	0.498209	0.589533	0.767857	0.524781	1.315217	0.700265	0.938776	1.305556	1.284672	1.365079	1.256881	1.228865	2.300891	1.05036	1.357725	1.361502	0.98324	1.244898
CCL7	0.84252	1.171053	0.764759	1.0	0.897959	0.796992	0.777202	0.903241	0.743682	0.857988	0.733727	1.344262	0.846682	2.466199	1.028302	1.091356	1.028705	0.905983	1.209091	1.147727	2.42931	39.853924	1.264865	0.903846	1.360531
CCL4	1.271137	0.988372	29.407995	0.97006	1.373136	1.0	1.271186	34.047527	1.006452	2.364486	129.77388	1.421053	13.972039	0.93363	0.996702	0.945652	1.630947	1.066038	1.809726	1.004329	1.003279	0.977778	12.240659	0.987013	0.941782
CCL5	2.544952	0.793893	1.43404	0.798206	0.694328	2.57754	1.40107	0.721816	0.54444	31.049671	19.976404	0.810811	42.120251	1.728257	0.730593	0.777778	0.775976	0.740354	0.934211	2.142424	5.383222	0.956522	0.870968	0.621622	1.199094
CCL8	0.933333	0.972332	0.892525	0.960177	0.976562	1.0	0.896074	0.955224	0.99422	0.917681	0.889688	1.140684	0.931562	1.63056	0.958115	0.972477	1.0	0.917681	0.997555	1.254658	1.597718	40.72646	1.005747	1.02521	1.210191
RP5-1170D6.1	0.985646	1.0	0.979003	1.005298	1.052607	1.0	1.048889	0.987654	1.0	0.9869	0.988372	1.073171	1.004329	1.255814	1.090047	1.048843	1.338028	1.071429	1.211538	1.189655	1.203645	1.096386	1.063158	0.988764	1.094649
C9orf116	1.053004	1.035294	1.093458	0.945869	1.005128	1.0	0.974747	1.074205	0.996416	0.988506	1.037975	1.099476	0.934066	0.900182	0.941176	0.977099	0.97318	0.96	1.009615	0.939394	0.973451	0.994083	1.007937	1.533104	3.920058
AP2B1	1.205945	0.859296	1.141207	3.103448	1.825947	0.744069	1.465021	1.116667	1.012821	1.257143	1.478145	4.617798	1.220588	0.743455	1.637427	1.243668	0.602838	0.76873	0.709891	0.736842	0.79902	1.434918	3.398464	0.875622	0.737904
HSBP1	0.369898	1.501668	0.935211	1.709288	0.601667	2.595422	1.219512	2.915662	1.296	0.68854	1.295775	0.470185	0.589869	0.994652	0.806723	0.654153	0.497598	0.508269	0.711111	0.649589	0.813473	1.62667	3.571991	1.483197	0.750491
HCCS	1.283951	1.170886	1.480519	1.373699	1.374663	1.658445	1.27027	1.289256	0.878788	1.152417	1.271739	10.083347	1.174242	1.016393	1.089888	1.182353	0.979381	0.934211	0.967273	0.979592	1.181287	1.734488	0.838673	1.298805	1.024286
GTF2E2	5.567143	2.346591	3.407419	6.065876	1.46794	2.181304	4.222222	3.103448	1.779583	3.222732	4.009993	0.832579	2.890342	3.315039	1.388235	3.832685	11.420545	3.800455	6.805012	0.866081	0.87037	5.737716	0.828402	3.979682	2.367582
LOC100294145	0.75337	0.833333	1.007874	0.762887	1.109416	1.254571	0.877193	0.883281	0.811321	0.874582	0.784389	1.357576	0.786164	5.152501	0.868876	0.941581	0.923729	0.967532	1.357049	1.967848	15.721997	1.042904	2.255474	0.980392	1.968882
ST20-MTHFS	1.256636	1.444444	0.36622	0.512138	1.086207	1.534147	0.778681	0.897059	0.802548	0.779796	0.81	0.738561	0.626161	0.724638	0.847582	1.423274	0.933333	1.337278	1.546763	0.790899	1.469027	0.677397	0.951923	1.247619	1.395833
UXS1	0.481892	0.899533	0.833333	2.722847	0.553516	1.366015	1.274725	1.558059	1.277778	1.7721	1.228865	0.87218	3.778286	0.873626	5.505207	0.849462	0.760344	0.891892	0.813187	0.793651	1.126214	2.897607	5.262347	1.461847	0.856383
CYP26B1	0.90411	1.569576	0.923729	0.953642	0.867561	0.878261	0.902287	0.912821	0.903955	0.932203	0.87988	0.92072	0.888	0.956522	0.900585	0.912442	0.91322	0.855397	0.881579	0.906433	1.049755	0.949495	0.870968	8.704713	0.921466
RP11-209A2.1	0.965349	1.851766	1.061538	1.908072	0.886792	1.098305	1.651852	0.86747	0.99308	1.635036	0.928571	0.804713	1.351852	2.425441	2.426795	1.390801	1.814286	2.15924	2.755928	0.894118	0.817623	2.98208	0.706197	0.410219	0.449022
TUBD1	1.072289	1.028369	0.975	1.069307	1.0	1.068841	1.197995	1.049724	0.995633	1.043478	0.995918	1.112676	1.054726	1.257221	1.089744	1.566419	1.020202	1.273973	1.149533	1.142857	1.385417	1.428185	0.989247	1.021995	1.292308
RRBP1	1.05	1.276923	2.203431	1.13615	1.052632	1.120301	1.0	1.073529	1.0	0.971619	1.009615	1.107692	0.96	5.306463	1.280702	1.208633	1.064516	0.988506	1.096573	1.924418	1.066426	5.443756	1.354659	0.922559	0.980132
PPP1R14B	8.547915	5.449067	20.402069	10.981277	15.794253	2.032895	1.969828	1.735169	16.528862	1.3	1.480183	1.405	0.801136	18.0	5.330309	8.168841	9.955556	6.057047	7.805369	35.328987	1.032746	10.785102	1.141593	1.286957	0.910515
PLEK2	0.829002	0.862081	0.996337	58.686718	0.864198	0.84466	0.953755	0.922353	0.889286	0.893805	0.924188	26.836073	0.843823	0.957447	12.155589	2.05686	1.554166	0.913907	0.889152	1.088653	1.209744	2.827377	0.891089	0.861017	0.957265
UBP1	4.00449	1.25	5.636993	2.064747	4.527923	4.747056	5.160939	6.871552	8.56543	9.085758	6.777416	0.807692	10.921436	0.835821	6.416947	1.985501	3.647837	4.688708	6.440232	2.04054	0.782609	3.275598	0.784858	1.285714	0.703963
CA14	0.677618	0.858239	0.327191	0.796	0.50211	0.592476	0.559535	0.589869	0.375917	0.649589	0.588235	0.720664	0.782225	0.904215	0.821918	1.304082	0.875817	0.776699	3.056008	1.004082	0.92093	0.773261	4.603637	0.710692	1.26749
CD40	9.165225	1.146667	1.213161	1.166167	1.150442	1.103448	24.789688	1.135135	1.128205	1.145907	1.086093	1.062937	1.088525	1.0	1.089633	1.126582	2.326817	1.140187	1.6	104.869698	1.040358	1.206349	1.167578	1.081967	0.978723
PID1	0.783784	0.91954	0.943089	0.84	0.828665	7.824915	0.796645	1.388013	0.75337	0.779438	0.784965	0.849802	0.796992	4.359254	0.815951	0.793535	0.799174	0.771429	0.817073	0.87471	0.90039	53.008171	0.897059	0.844037	0.853333
CA11	0.722684	0.937931	0.562252	0.816246	0.573497	0.736842	0.792982	0.588235	0.392247	0.831407	0.63126	2.169888	0.782051	0.95082	0.85087	1.697138	0.755319	0.730936	0.768496	0.787837	1.005076	0.720664	3.30639	0.689096	1.048035
LOC728875	1.232506	0.690096	1.145374	1.387097	1.043478	1.759735	2.732283	1.639795	1.404844	11.810672	10.972176	0.598746	13.538901	0.215249	1.635036	1.249406	1.36	1.004082	1.099476	2.026481	0.902439	0.884332	1.298594	0.928302	0.807631
CA10	0.891089	0.9	0.875	0.887701	0.86562	0.890909	0.936355	0.868293	1.178862	0.890572	0.873684	0.941432	0.882165	1.356798	0.90583	0.871921	0.908078	0.842105	0.942408	1.102293	1.263736	0.87988	0.908595	0.899654	1.032609
